id;type;model;size;diameter;Q_min;Q_max;P_min;P_max;N_y_kW;eta;price;status;corrected;eff_imputed;error
16372;Ц;Ц 35-200-063-5;Ц 35-200-063;630;851.00;11915.00;248.00;679.00;0.3700;0.1584;274300;CORRECT;0;1;No error
16373;ВКОП;ВКОП 50-315-125-5;ВКОП 50-315-125;1000;826.00;2237.00;596.00;968.00;5.5000;0.0249;58200;NEEDS CHECK;0;1;No error
16374;Ц;Ц 50-315-125-2;Ц 50-315-125;1000;2058.00;23348.00;406.00;1220.00;0.7500;0.3095;161200;CORRECT;0;1;No error
16375;ВР;ВР 30-160-050-5;ВР 30-160-050;500;3642.00;12178.00;427.00;1543.00;7.5000;0.0576;189100;NEEDS CHECK;0;1;No error
16376;ВКОП;ВКОП 30-160-050-1;ВКОП 30-160-050;500;2814.00;22298.00;145.00;649.00;3.0000;0.0378;109300;CORRECT;0;1;No error
16377;ВКОП;ВКОП 30-160-050-3;ВКОП 30-160-050;500;1273.00;7691.00;135.00;501.00;3.0000;0.0159;154000;NEEDS CHECK;0;1;No error
16378;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;3458.00;4677.00;463.00;814.00;3.0000;0.1482;85000;NEEDS CHECK;0;1;No error
16379;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;1737.00;12512.00;501.00;1210.00;0.5500;0.4395;50300;CORRECT;0;1;No error
16380;ВО;ВО 50-315-125-5;ВО 50-315-125;1000;2785.00;23163.00;72.00;602.00;1.5000;0.0371;298700;CORRECT;0;1;No error
16381;УВО;УВО 45-280-100-5;УВО 45-280-100;900;220.00;5910.00;574.00;3661.00;1.1000;0.0319;146100;CORRECT;0;1;No error
16382;УВО;УВО 30-160-040-5;УВО 30-160-040;400;294.00;17767.00;564.00;3730.00;0.5500;0.0837;236300;CORRECT;0;1;No error
16383;ВКОП;ВКОП 30-160-050-1;ВКОП 30-160-050;500;1541.00;6581.00;265.00;656.00;11.0000;0.0103;111300;NEEDS CHECK;0;1;No error
16384;ВР;ВР 35-200-063-4;ВР 35-200-063;630;1016.00;4529.00;396.00;3346.00;4.0000;0.0279;199300;CORRECT;0;1;No error
16385;ВЦ;ВЦ 50-315-125-4;ВЦ 50-315-125;1000;1986.00;19284.00;449.00;1289.00;1.1000;0.2252;148700;CORRECT;0;1;No error
16386;Ц;Ц 56-355-140-3;Ц 56-355-140;1120;1809.00;5680.00;637.00;3826.00;5.5000;0.0582;131800;CORRECT;0;1;No error
16387;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;1975.00;17094.00;473.00;2965.00;11.0000;0.0236;212100;CORRECT;0;1;No error
16388;УВО;УВО 30-160-040-5;УВО 30-160-040;400;1768.00;16335.00;244.00;2617.00;1.5000;0.0799;78600;CORRECT;0;1;No error
16389;ВЦ;ВЦ 30-160-050-1;ВЦ 30-160-050;500;2294.00;11086.00;640.00;2368.00;1.1000;0.3707;323100;CORRECT;0;1;No error
16390;ВР;ВР 40-250-080-1;ВР 40-250-080;800;669.00;7064.00;370.00;2178.00;15.0000;0.0046;232500;NEEDS CHECK;0;1;No error
16391;ВО;ВО 30-160-040-2;ВО 30-160-040;400;2890.00;15568.00;420.00;1064.00;15.0000;0.0225;109100;NEEDS CHECK;0;1;No error
16392;ВКОП;ВКОП 35-200-063-1;ВКОП 35-200-063;630;3136.00;14412.00;258.00;2214.00;5.5000;0.0409;213500;CORRECT;0;1;No error
16393;ВО;ВО 45-280-100-1;ВО 45-280-100;900;1779.00;11572.00;257.00;2466.00;0.7500;0.1693;339100;CORRECT;0;1;No error
16394;ВР;ВР 50-315-125-5;ВР 50-315-125;1000;3818.00;30775.00;116.00;2516.00;7.5000;0.0164;273100;CORRECT;0;1;No error
16395;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;1011.00;7970.00;90.00;2163.00;3.0000;0.0084;188800;CORRECT;0;1;No error
16396;ВЦ;ВЦ 30-160-040-1;ВЦ 30-160-040;400;2054.00;8161.00;374.00;2845.00;2.2000;0.0970;56100;CORRECT;0;1;No error
16397;ВР;ВР 30-160-040-5;ВР 30-160-040;400;219.00;15850.00;331.00;917.00;2.2000;0.0092;324600;CORRECT;0;1;No error
16398;УВО;УВО 30-160-040-3;УВО 30-160-040;400;2841.00;3874.00;111.00;2085.00;0.3700;0.2367;202800;CORRECT;0;1;No error
16399;ВР;ВР 35-200-063-3;ВР 35-200-063;630;1839.00;4952.00;609.00;1941.00;3.0000;0.1037;69600;CORRECT;0;1;No error
16400;ВЦ;ВЦ 35-200-063-4;ВЦ 35-200-063;630;2220.00;23727.00;164.00;1745.00;5.5000;0.0184;60300;CORRECT;0;1;No error
16401;ВО;ВО 30-160-040-1;ВО 30-160-040;400;768.00;4713.00;370.00;3236.00;11.0000;0.0072;163600;NEEDS CHECK;0;1;No error
16402;ВО;ВО 30-160-040-2;ВО 30-160-040;400;3165.00;30281.00;417.00;2668.00;0.2500;1.4665;72500;NEEDS CHECK;0;1;No error
16403;ВР;ВР 56-355-140-1;ВР 56-355-140;1120;653.00;2725.00;351.00;708.00;1.1000;0.0579;243900;NEEDS CHECK;0;1;No error
16404;ВР;ВР 50-315-125-2;ВР 50-315-125;1000;3988.00;9002.00;637.00;2574.00;0.3700;1.9072;212400;NEEDS CHECK;0;1;No error
16405;ВО;ВО 56-355-140-5;ВО 56-355-140;1120;3836.00;17878.00;497.00;3284.00;0.3700;1.4313;321600;NEEDS CHECK;0;1;No error
16406;ВО;ВО 45-280-100-4;ВО 45-280-100;900;2908.00;19467.00;327.00;1695.00;15.0000;0.0176;298000;NEEDS CHECK;0;1;No error
16407;ВО;ВО 30-160-040-3;ВО 30-160-040;400;3338.00;13545.00;124.00;1619.00;4.0000;0.0287;152900;CORRECT;0;1;No error
16408;Ц;Ц 30-160-040-1;Ц 30-160-040;400;2225.00;4699.00;257.00;360.00;7.5000;0.0212;290400;NEEDS CHECK;0;1;No error
16409;ВЦ;ВЦ 30-160-050-4;ВЦ 30-160-050;500;628.00;12283.00;253.00;2721.00;15.0000;0.0029;314400;NEEDS CHECK;0;1;No error
16410;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;3102.00;18479.00;197.00;2313.00;0.3700;0.4588;159700;CORRECT;0;1;No error
16411;ВР;ВР 40-250-080-4;ВР 40-250-080;800;3754.00;24585.00;565.00;1446.00;15.0000;0.0393;143500;NEEDS CHECK;0;1;No error
16412;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;872.00;23859.00;354.00;2768.00;7.5000;0.0114;122200;CORRECT;0;1;No error
16413;ВЦ;ВЦ 30-160-040-1;ВЦ 30-160-040;400;1185.00;2228.00;511.00;1327.00;1.1000;0.1529;294600;CORRECT;0;1;No error
16414;Ц;Ц 45-280-100-4;Ц 45-280-100;900;1641.00;10843.00;161.00;2465.00;0.3700;0.1983;271200;CORRECT;0;1;No error
16415;ВО;ВО 30-160-050-4;ВО 30-160-050;500;2256.00;16874.00;560.00;1976.00;0.2500;1.4037;187900;NEEDS CHECK;0;1;No error
16416;ВР;ВР 30-160-040-1;ВР 30-160-040;400;2856.00;15890.00;472.00;1316.00;1.1000;0.3404;256100;CORRECT;0;1;No error
16417;ВО;ВО 45-280-100-3;ВО 45-280-100;900;2369.00;22773.00;545.00;2719.00;2.2000;0.1630;71100;CORRECT;0;1;No error
16418;Ц;Ц 30-160-050-1;Ц 30-160-050;500;1099.00;5373.00;94.00;290.00;5.5000;0.0052;170100;NEEDS CHECK;0;1;No error
16419;ВКОП;ВКОП 45-280-100-1;ВКОП 45-280-100;900;1328.00;9248.00;454.00;2109.00;2.2000;0.0761;160200;CORRECT;0;1;No error
16420;Ц;Ц 56-355-140-3;Ц 56-355-140;1120;2228.00;9468.00;215.00;1098.00;1.5000;0.0887;195900;CORRECT;0;1;No error
16421;Ц;Ц 45-280-100-3;Ц 45-280-100;900;3205.00;3806.00;136.00;944.00;4.0000;0.0303;294900;NEEDS CHECK;0;1;No error
16422;Ц;Ц 35-200-063-2;Ц 35-200-063;630;897.00;11722.00;111.00;843.00;0.5500;0.0503;283600;CORRECT;0;1;No error
16423;ВО;ВО 30-160-040-4;ВО 30-160-040;400;1952.00;13398.00;61.00;838.00;1.1000;0.0301;134500;CORRECT;0;1;No error
16424;Ц;Ц 56-355-140-1;Ц 56-355-140;1120;2633.00;14672.00;525.00;2963.00;0.2500;1.5359;174700;NEEDS CHECK;0;1;No error
16425;ВЦ;ВЦ 30-160-040-1;ВЦ 30-160-040;400;3554.00;4623.00;620.00;3455.00;1.1000;0.5564;320300;CORRECT;0;1;No error
16426;УВО;УВО 30-160-050-2;УВО 30-160-050;500;3375.00;6952.00;142.00;1439.00;15.0000;0.0089;220900;NEEDS CHECK;0;1;No error
16427;ВЦ;ВЦ 40-250-080-3;ВЦ 40-250-080;800;2435.00;11367.00;538.00;1626.00;1.5000;0.2426;52100;CORRECT;0;1;No error
16428;ВР;ВР 35-200-063-3;ВР 35-200-063;630;3851.00;21319.00;650.00;2683.00;0.3700;1.8792;317200;NEEDS CHECK;0;1;No error
16429;Ц;Ц 50-315-125-1;Ц 50-315-125;1000;805.00;14750.00;265.00;3015.00;0.5500;0.1077;306000;CORRECT;0;1;No error
16430;ВКОП;ВКОП 30-160-050-5;ВКОП 30-160-050;500;3235.00;26535.00;481.00;2003.00;0.7500;0.5763;91800;CORRECT;0;1;No error
16431;ВО;ВО 40-250-080-1;ВО 40-250-080;800;1321.00;22362.00;597.00;2487.00;4.0000;0.0548;184000;CORRECT;0;1;No error
16432;Ц;Ц 35-200-063-3;Ц 35-200-063;630;1801.00;21606.00;467.00;1648.00;1.1000;0.2124;66500;CORRECT;0;1;No error
16433;УВО;УВО 45-280-100-3;УВО 45-280-100;900;3616.00;24182.00;165.00;1990.00;15.0000;0.0110;226900;NEEDS CHECK;0;1;No error
16434;ВР;ВР 30-160-040-1;ВР 30-160-040;400;2243.00;25206.00;190.00;2150.00;7.5000;0.0158;319300;CORRECT;0;1;No error
16435;ВР;ВР 45-280-100-5;ВР 45-280-100;900;2921.00;8749.00;350.00;2394.00;1.1000;0.2582;199500;CORRECT;0;1;No error
16436;ВКОП;ВКОП 40-250-080-1;ВКОП 40-250-080;800;1090.00;10863.00;647.00;1202.00;0.2500;0.7836;205300;CORRECT;0;1;No error
16437;ВКОП;ВКОП 40-250-080-3;ВКОП 40-250-080;800;2904.00;30736.00;40.00;294.00;1.1000;0.0293;228600;CORRECT;0;1;No error
16438;ВР;ВР 56-355-140-5;ВР 56-355-140;1120;2925.00;28619.00;614.00;1299.00;0.3700;1.3483;186900;NEEDS CHECK;0;1;No error
16439;ВО;ВО 50-315-125-2;ВО 50-315-125;1000;1969.00;21645.00;122.00;1363.00;0.7500;0.0890;293000;CORRECT;0;1;No error
16440;ВР;ВР 30-160-050-4;ВР 30-160-050;500;1930.00;15508.00;140.00;1260.00;1.1000;0.0682;207900;CORRECT;0;1;No error
16441;ВО;ВО 45-280-100-4;ВО 45-280-100;900;2980.00;14047.00;632.00;1252.00;7.5000;0.0698;149500;NEEDS CHECK;0;1;No error
16442;ВР;ВР 30-160-050-4;ВР 30-160-050;500;2470.00;9507.00;348.00;1647.00;0.3700;0.6453;286700;CORRECT;0;1;No error
16443;УВО;УВО 30-160-050-4;УВО 30-160-050;500;3404.00;31227.00;487.00;930.00;0.5500;0.8372;276600;CORRECT;0;1;No error
16444;Ц;Ц 35-200-063-5;Ц 35-200-063;630;3006.00;26856.00;406.00;2374.00;1.5000;0.2260;289600;CORRECT;0;1;No error
16445;ВЦ;ВЦ 40-250-080-4;ВЦ 40-250-080;800;313.00;19127.00;67.00;3257.00;2.2000;0.0026;118700;CORRECT;0;1;No error
16446;УВО;УВО 35-200-063-2;УВО 35-200-063;630;2577.00;19860.00;422.00;993.00;5.5000;0.0549;198700;CORRECT;0;1;No error
16447;ВКОП;ВКОП 56-355-140-4;ВКОП 56-355-140;1120;715.00;14418.00;46.00;1991.00;15.0000;0.0006;316500;NEEDS CHECK;0;1;No error
16448;ВЦ;ВЦ 56-355-140-1;ВЦ 56-355-140;1120;546.00;2838.00;316.00;3027.00;0.3700;0.1295;96000;CORRECT;0;1;No error
16449;ВР;ВР 45-280-100-4;ВР 45-280-100;900;3028.00;14384.00;102.00;649.00;11.0000;0.0078;312800;NEEDS CHECK;0;1;No error
16450;Ц;Ц 50-315-125-1;Ц 50-315-125;1000;3073.00;10292.00;568.00;1208.00;4.0000;0.1212;304600;CORRECT;0;1;No error
16451;ВО;ВО 30-160-050-2;ВО 30-160-050;500;1432.00;22518.00;358.00;3353.00;0.2500;0.5696;150200;CORRECT;0;1;No error
16452;ВКОП;ВКОП 30-160-040-1;ВКОП 30-160-040;400;826.00;21111.00;163.00;2342.00;0.3700;0.1011;152100;CORRECT;0;1;No error
16453;ВКОП;ВКОП 40-250-080-1;ВКОП 40-250-080;800;3610.00;20684.00;494.00;2144.00;0.2500;1.9815;202200;NEEDS CHECK;0;1;No error
16454;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;3559.00;11757.00;599.00;1715.00;5.5000;0.1077;275200;CORRECT;0;1;No error
16455;Ц;Ц 45-280-100-1;Ц 45-280-100;900;1970.00;7262.00;62.00;868.00;0.5500;0.0617;171100;CORRECT;0;1;No error
16456;ВО;ВО 45-280-100-5;ВО 45-280-100;900;1020.00;17122.00;531.00;1768.00;1.1000;0.1368;97400;CORRECT;0;1;No error
16457;УВО;УВО 40-250-080-3;УВО 40-250-080;800;2934.00;12451.00;440.00;2070.00;11.0000;0.0326;288200;NEEDS CHECK;0;1;No error
16458;ВЦ;ВЦ 56-355-140-4;ВЦ 56-355-140;1120;806.00;2222.00;330.00;2252.00;0.3700;0.1997;249100;CORRECT;0;1;No error
16459;ВКОП;ВКОП 45-280-100-3;ВКОП 45-280-100;900;339.00;21977.00;495.00;719.00;1.5000;0.0311;290300;CORRECT;0;1;No error
16460;Ц;Ц 40-250-080-3;Ц 40-250-080;800;237.00;5924.00;406.00;2506.00;4.0000;0.0067;227800;NEEDS CHECK;0;1;No error
16461;Ц;Ц 45-280-100-4;Ц 45-280-100;900;2301.00;4857.00;218.00;2954.00;0.5500;0.2533;222800;CORRECT;0;1;No error
16462;ВЦ;ВЦ 50-315-125-2;ВЦ 50-315-125;1000;1340.00;27561.00;350.00;2013.00;0.3700;0.3521;298600;CORRECT;0;1;No error
16463;ВЦ;ВЦ 40-250-080-5;ВЦ 40-250-080;800;2899.00;9309.00;629.00;3581.00;4.0000;0.1266;320400;CORRECT;0;1;No error
16464;ВР;ВР 30-160-050-3;ВР 30-160-050;500;2611.00;22140.00;396.00;2840.00;5.5000;0.0522;80400;CORRECT;0;1;No error
16465;ВКОП;ВКОП 30-160-040-2;ВКОП 30-160-040;400;1149.00;4812.00;148.00;2243.00;7.5000;0.0063;214600;NEEDS CHECK;0;1;No error
16466;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;631.00;6832.00;433.00;3578.00;2.2000;0.0345;77400;CORRECT;0;1;No error
16467;УВО;УВО 35-200-063-1;УВО 35-200-063;630;353.00;25426.00;114.00;1972.00;15.0000;0.0007;60400;NEEDS CHECK;0;1;No error
16468;ВО;ВО 35-200-063-1;ВО 35-200-063;630;3061.00;18290.00;426.00;1021.00;7.5000;0.0483;336700;NEEDS CHECK;0;1;No error
16469;ВО;ВО 30-160-050-3;ВО 30-160-050;500;2211.00;17047.00;332.00;1305.00;0.7500;0.2719;129900;CORRECT;0;1;No error
16470;ВЦ;ВЦ 56-355-140-5;ВЦ 56-355-140;1120;3512.00;29898.00;236.00;638.00;5.5000;0.0419;95400;CORRECT;0;1;No error
16471;ВО;ВО 30-160-040-2;ВО 30-160-040;400;3858.00;4529.00;408.00;2129.00;5.5000;0.0795;82700;NEEDS CHECK;0;1;No error
16472;ВР;ВР 30-160-050-5;ВР 30-160-050;500;2232.00;8962.00;252.00;2638.00;3.0000;0.0521;229600;CORRECT;0;1;No error
16473;ВР;ВР 45-280-100-5;ВР 45-280-100;900;3695.00;8712.00;108.00;1955.00;2.2000;0.0504;242100;CORRECT;0;1;No error
16474;ВКОП;ВКОП 45-280-100-1;ВКОП 45-280-100;900;720.00;26857.00;569.00;1840.00;0.3700;0.3076;306400;CORRECT;0;1;No error
16475;ВО;ВО 30-160-040-5;ВО 30-160-040;400;2414.00;13757.00;63.00;1030.00;1.1000;0.0384;249600;CORRECT;0;1;No error
16476;Ц;Ц 35-200-063-1;Ц 35-200-063;630;3773.00;9445.00;334.00;690.00;4.0000;0.0875;171500;NEEDS CHECK;0;1;No error
16477;УВО;УВО 45-280-100-5;УВО 45-280-100;900;1478.00;15059.00;98.00;2384.00;11.0000;0.0037;291900;NEEDS CHECK;0;1;No error
16478;ВР;ВР 50-315-125-1;ВР 50-315-125;1000;332.00;11909.00;471.00;1589.00;0.7500;0.0579;76100;CORRECT;0;1;No error
16479;ВО;ВО 30-160-050-5;ВО 30-160-050;500;3545.00;28092.00;377.00;3529.00;7.5000;0.0495;168500;CORRECT;0;1;No error
16480;ВЦ;ВЦ 30-160-040-5;ВЦ 30-160-040;400;3904.00;24392.00;76.00;1542.00;0.3700;0.2228;87200;CORRECT;0;1;No error
16481;УВО;УВО 40-250-080-2;УВО 40-250-080;800;1308.00;25510.00;82.00;558.00;0.2500;0.1192;311100;CORRECT;0;1;No error
16482;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;1967.00;18116.00;350.00;1332.00;0.2500;0.7649;58800;CORRECT;0;1;No error
16483;ВО;ВО 45-280-100-5;ВО 45-280-100;900;3723.00;16654.00;58.00;2371.00;3.0000;0.0200;247900;CORRECT;0;1;No error
16484;ВЦ;ВЦ 50-315-125-2;ВЦ 50-315-125;1000;1960.00;25441.00;477.00;2777.00;0.5500;0.4722;274600;CORRECT;0;1;No error
16485;ВКОП;ВКОП 45-280-100-3;ВКОП 45-280-100;900;1640.00;8485.00;391.00;2229.00;0.2500;0.7125;166600;CORRECT;0;1;No error
16486;ВКОП;ВКОП 45-280-100-1;ВКОП 45-280-100;900;1130.00;15165.00;589.00;2965.00;0.2500;0.7395;176000;CORRECT;0;1;No error
16487;ВКОП;ВКОП 30-160-040-1;ВКОП 30-160-040;400;719.00;15589.00;224.00;1431.00;0.2500;0.1790;228300;CORRECT;0;1;No error
16488;УВО;УВО 50-315-125-2;УВО 50-315-125;1000;1397.00;6147.00;447.00;2457.00;7.5000;0.0231;85200;NEEDS CHECK;0;1;No error
16489;ВКОП;ВКОП 35-200-063-5;ВКОП 35-200-063;630;1043.00;17760.00;405.00;1357.00;3.0000;0.0391;203700;CORRECT;0;1;No error
16490;ВР;ВР 56-355-140-5;ВР 56-355-140;1120;1398.00;23316.00;290.00;2497.00;1.1000;0.1024;328800;CORRECT;0;1;No error
16491;УВО;УВО 30-160-040-1;УВО 30-160-040;400;1619.00;15581.00;537.00;1732.00;0.3700;0.6527;116800;CORRECT;0;1;No error
16492;УВО;УВО 30-160-050-3;УВО 30-160-050;500;3238.00;21857.00;255.00;807.00;1.5000;0.1529;119400;CORRECT;0;1;No error
16493;ВКОП;ВКОП 30-160-050-4;ВКОП 30-160-050;500;2862.00;28403.00;504.00;1021.00;0.2500;1.6027;62600;NEEDS CHECK;0;1;No error
16494;ВР;ВР 35-200-063-5;ВР 35-200-063;630;1773.00;12116.00;126.00;420.00;1.1000;0.0564;246200;CORRECT;0;1;No error
16495;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;1775.00;16824.00;85.00;1054.00;0.7500;0.0559;141600;CORRECT;0;1;No error
16496;Ц;Ц 40-250-080-5;Ц 40-250-080;800;414.00;22554.00;352.00;530.00;4.0000;0.0101;227300;CORRECT;0;1;No error
16497;ВКОП;ВКОП 45-280-100-3;ВКОП 45-280-100;900;3979.00;31616.00;308.00;3443.00;5.5000;0.0619;59300;CORRECT;0;1;No error
16498;ВР;ВР 50-315-125-5;ВР 50-315-125;1000;1977.00;16486.00;98.00;595.00;4.0000;0.0135;195600;NEEDS CHECK;0;1;No error
16499;УВО;УВО 40-250-080-4;УВО 40-250-080;800;2545.00;26612.00;621.00;3820.00;4.0000;0.1098;130200;CORRECT;0;1;No error
16500;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;740.00;1737.00;327.00;3172.00;1.1000;0.0611;176000;CORRECT;0;1;No error
16501;УВО;УВО 35-200-063-3;УВО 35-200-063;630;2539.00;15969.00;79.00;2650.00;1.1000;0.0507;185900;CORRECT;0;1;No error
16502;Ц;Ц 35-200-063-5;Ц 35-200-063;630;250.00;4823.00;354.00;2732.00;7.5000;0.0033;183600;NEEDS CHECK;0;1;No error
16503;ВО;ВО 40-250-080-4;ВО 40-250-080;800;270.00;15184.00;49.00;2009.00;0.2500;0.0147;296700;CORRECT;0;1;No error
16504;Ц;Ц 56-355-140-5;Ц 56-355-140;1120;1092.00;14981.00;99.00;2522.00;0.3700;0.0812;334100;CORRECT;0;1;No error
16505;ВР;ВР 30-160-040-4;ВР 30-160-040;400;936.00;9890.00;322.00;1435.00;3.0000;0.0279;164200;CORRECT;0;1;No error
16506;Ц;Ц 30-160-050-2;Ц 30-160-050;500;3768.00;24516.00;90.00;1093.00;0.3700;0.2546;65100;CORRECT;0;1;No error
16507;ВО;ВО 50-315-125-5;ВО 50-315-125;1000;3724.00;18652.00;633.00;1982.00;0.2500;2.6192;164500;NEEDS CHECK;0;1;No error
16508;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;1254.00;2282.00;401.00;2664.00;11.0000;0.0127;168000;NEEDS CHECK;0;1;No error
16509;ВР;ВР 30-160-040-1;ВР 30-160-040;400;2276.00;17318.00;155.00;2298.00;0.3700;0.2648;151900;CORRECT;0;1;No error
16510;ВР;ВР 45-280-100-3;ВР 45-280-100;900;3596.00;31054.00;465.00;807.00;7.5000;0.0619;193400;CORRECT;0;1;No error
16511;ВО;ВО 30-160-040-3;ВО 30-160-040;400;2686.00;29012.00;408.00;1830.00;2.2000;0.1384;241400;CORRECT;0;1;No error
16512;ВЦ;ВЦ 35-200-063-5;ВЦ 35-200-063;630;327.00;6080.00;417.00;649.00;1.1000;0.0344;58300;CORRECT;0;1;No error
16513;ВКОП;ВКОП 45-280-100-2;ВКОП 45-280-100;900;3509.00;14268.00;563.00;3544.00;15.0000;0.0366;311400;CORRECT;0;1;No error
16514;УВО;УВО 50-315-125-3;УВО 50-315-125;1000;1080.00;13993.00;636.00;819.00;7.5000;0.0254;123600;NEEDS CHECK;0;1;No error
16515;ВЦ;ВЦ 56-355-140-1;ВЦ 56-355-140;1120;516.00;8375.00;618.00;2730.00;5.5000;0.0161;332400;CORRECT;0;1;No error
16516;Ц;Ц 40-250-080-5;Ц 40-250-080;800;3202.00;7674.00;580.00;840.00;5.5000;0.0938;319900;NEEDS CHECK;0;1;No error
16517;УВО;УВО 40-250-080-3;УВО 40-250-080;800;1302.00;8192.00;629.00;1879.00;0.7500;0.3033;172400;CORRECT;0;1;No error
16518;ВР;ВР 30-160-050-4;ВР 30-160-050;500;1489.00;26505.00;158.00;3046.00;0.7500;0.0871;259900;CORRECT;0;1;No error
16519;ВР;ВР 30-160-040-3;ВР 30-160-040;400;2495.00;19563.00;118.00;1651.00;7.5000;0.0109;165700;CORRECT;0;1;No error
16520;ВЦ;ВЦ 56-355-140-4;ВЦ 56-355-140;1120;1141.00;20297.00;168.00;2420.00;0.7500;0.0710;258700;CORRECT;0;1;No error
16521;Ц;Ц 45-280-100-2;Ц 45-280-100;900;2680.00;11708.00;333.00;1782.00;1.5000;0.1653;87700;CORRECT;0;1;No error
16522;ВЦ;ВЦ 40-250-080-5;ВЦ 40-250-080;800;807.00;20181.00;546.00;3187.00;15.0000;0.0082;139300;CORRECT;0;1;No error
16523;ВЦ;ВЦ 30-160-040-2;ВЦ 30-160-040;400;694.00;14911.00;309.00;3494.00;4.0000;0.0149;291300;CORRECT;0;1;No error
16524;Ц;Ц 30-160-040-2;Ц 30-160-040;400;3761.00;5377.00;481.00;629.00;11.0000;0.0457;83200;NEEDS CHECK;0;1;No error
16525;ВО;ВО 45-280-100-5;ВО 45-280-100;900;3962.00;17179.00;472.00;1973.00;0.5500;0.9445;336900;CORRECT;0;1;No error
16526;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;687.00;12223.00;384.00;2856.00;5.5000;0.0133;101500;CORRECT;0;1;No error
16527;Ц;Ц 30-160-040-1;Ц 30-160-040;400;3225.00;15356.00;499.00;2223.00;7.5000;0.0596;273400;CORRECT;0;1;No error
16528;ВР;ВР 56-355-140-4;ВР 56-355-140;1120;3067.00;7977.00;227.00;3241.00;15.0000;0.0129;312000;NEEDS CHECK;0;1;No error
16529;ВКОП;ВКОП 30-160-050-1;ВКОП 30-160-050;500;2631.00;22564.00;418.00;3228.00;7.5000;0.0407;243900;CORRECT;0;1;No error
16530;ВР;ВР 40-250-080-2;ВР 40-250-080;800;2283.00;26458.00;642.00;1836.00;15.0000;0.0271;166700;CORRECT;0;1;No error
16531;ВР;ВР 40-250-080-3;ВР 40-250-080;800;397.00;19382.00;570.00;2771.00;5.5000;0.0114;268700;CORRECT;0;1;No error
16532;ВР;ВР 35-200-063-4;ВР 35-200-063;630;1504.00;26819.00;222.00;858.00;0.2500;0.3710;155400;CORRECT;0;1;No error
16533;ВЦ;ВЦ 45-280-100-3;ВЦ 45-280-100;900;2555.00;23222.00;361.00;818.00;1.5000;0.1708;131800;CORRECT;0;1;No error
16534;ВКОП;ВКОП 35-200-063-3;ВКОП 35-200-063;630;2193.00;17075.00;269.00;1012.00;1.1000;0.1490;100600;CORRECT;0;1;No error
16535;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;777.00;4421.00;251.00;2562.00;4.0000;0.0135;133500;NEEDS CHECK;0;1;No error
16536;ВКОП;ВКОП 45-280-100-1;ВКОП 45-280-100;900;3848.00;22037.00;590.00;1439.00;0.2500;2.5226;58500;NEEDS CHECK;0;1;No error
16537;ВР;ВР 30-160-050-3;ВР 30-160-050;500;2539.00;17014.00;495.00;2678.00;0.5500;0.6348;199600;CORRECT;0;1;No error
16538;ВКОП;ВКОП 50-315-125-1;ВКОП 50-315-125;1000;2020.00;16684.00;545.00;1672.00;0.3700;0.8265;190900;CORRECT;0;1;No error
16539;Ц;Ц 50-315-125-1;Ц 50-315-125;1000;1648.00;28481.00;120.00;3218.00;15.0000;0.0037;83900;CORRECT;0;1;No error
16540;ВР;ВР 30-160-050-5;ВР 30-160-050;500;1573.00;11120.00;504.00;3137.00;11.0000;0.0200;83800;NEEDS CHECK;0;1;No error
16541;Ц;Ц 50-315-125-3;Ц 50-315-125;1000;3854.00;5610.00;483.00;944.00;11.0000;0.0470;318300;NEEDS CHECK;0;1;No error
16542;ВР;ВР 30-160-050-5;ВР 30-160-050;500;2907.00;30854.00;76.00;2724.00;7.5000;0.0082;173900;CORRECT;0;1;No error
16543;ВО;ВО 45-280-100-4;ВО 45-280-100;900;3772.00;11487.00;240.00;1376.00;3.0000;0.0838;299000;CORRECT;0;1;No error
16544;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;1357.00;6175.00;243.00;2893.00;0.3700;0.2476;157200;CORRECT;0;1;No error
16545;ВКОП;ВКОП 40-250-080-1;ВКОП 40-250-080;800;2209.00;20984.00;253.00;3211.00;0.5500;0.2823;264200;CORRECT;0;1;No error
16546;Ц;Ц 35-200-063-5;Ц 35-200-063;630;1757.00;22934.00;637.00;1648.00;7.5000;0.0415;298800;CORRECT;0;1;No error
16547;УВО;УВО 50-315-125-2;УВО 50-315-125;1000;3795.00;14128.00;277.00;1523.00;7.5000;0.0389;302000;NEEDS CHECK;0;1;No error
